date,city,aqi
2025-04-23,Cuttack,90
2025-04-24,Cuttack,86
2025-04-25,Cuttack,69
2025-04-26,Cuttack,71
2025-04-27,Cuttack,78
2025-04-28,Cuttack,75
2025-04-29,Cuttack,62
2025-04-30,Cuttack,78
2022-04-01,Damoh,54
2022-04-02,Damoh,66
2022-04-03,Damoh,46
2022-04-04,Damoh,53
2022-04-05,Damoh,67
2022-04-06,Damoh,63
2022-04-07,Damoh,55
2022-04-08,Damoh,48
2022-04-09,Damoh,47
2022-04-10,Damoh,57
2022-04-11,Damoh,49
2022-04-12,Damoh,63
2022-04-13,Damoh,54
2022-04-14,Damoh,61
2022-04-15,Damoh,58
2022-04-16,Damoh,52
2022-04-17,Damoh,48
2022-04-18,Damoh,49
2022-04-19,Damoh,52
2022-04-20,Damoh,52
2022-04-21,Damoh,85
2022-04-22,Damoh,77
2022-04-23,Damoh,69
2022-04-24,Damoh,66
2022-04-25,Damoh,64
2022-04-26,Damoh,65
2022-04-27,Damoh,59
2022-04-28,Damoh,64
2022-04-29,Damoh,63
2022-04-30,Damoh,57
2022-05-01,Damoh,50
2022-05-04,Damoh,81
2022-05-05,Damoh,60
2022-05-06,Damoh,71
2022-05-07,Damoh,73
2022-05-08,Damoh,36
2022-05-09,Damoh,34
2022-05-10,Damoh,38
2022-05-11,Damoh,55
2022-05-12,Damoh,55
2022-05-13,Damoh,55
2022-05-14,Damoh,63
2022-05-15,Damoh,55
2022-05-16,Damoh,65
2022-05-17,Damoh,61
2022-05-18,Damoh,81
2022-05-19,Damoh,70
2022-05-20,Damoh,72
2022-05-21,Damoh,70
2022-05-22,Damoh,83
2022-05-23,Damoh,60
2022-05-25,Damoh,45
2022-05-26,Damoh,42
2022-05-27,Damoh,52
2022-05-28,Damoh,34
2022-05-31,Damoh,57
2022-06-01,Damoh,81
2022-06-02,Damoh,77
2022-06-03,Damoh,61
2022-06-07,Damoh,72
2022-06-08,Damoh,81
2022-06-09,Damoh,59
2022-06-10,Damoh,56
2022-06-11,Damoh,46
2022-06-12,Damoh,34
2022-06-13,Damoh,31
2022-06-14,Damoh,24
2022-06-15,Damoh,27
2022-06-16,Damoh,20
2022-06-17,Damoh,21
2022-06-18,Damoh,20
2022-06-21,Damoh,21
2022-06-22,Damoh,28
2022-06-23,Damoh,49
2022-06-24,Damoh,60
2022-06-25,Damoh,114
2022-06-26,Damoh,71
2022-06-27,Damoh,60
2022-06-28,Damoh,46
2022-06-29,Damoh,37
2022-06-30,Damoh,20
2022-07-01,Damoh,20
2022-07-02,Damoh,22
2022-07-03,Damoh,21
2022-07-06,Damoh,29
2022-07-07,Damoh,32
2022-07-08,Damoh,35
2022-07-09,Damoh,26
2022-07-10,Damoh,21
2022-07-20,Damoh,20
2022-07-22,Damoh,20
2022-07-23,Damoh,20
2022-07-24,Damoh,21
2022-07-25,Damoh,21
2022-07-27,Damoh,22
2022-07-28,Damoh,22
2022-07-29,Damoh,22
2022-07-30,Damoh,22
2022-07-31,Damoh,27
2022-08-01,Damoh,35
2022-08-02,Damoh,25
2022-08-03,Damoh,30
2022-08-07,Damoh,26
2022-08-08,Damoh,24
2022-08-09,Damoh,29
2022-08-12,Damoh,21
2022-08-13,Damoh,22
2022-08-14,Damoh,22
2022-08-15,Damoh,22
2022-08-16,Damoh,22
2022-08-17,Damoh,22
2022-08-18,Damoh,22
2022-08-19,Damoh,30
2022-08-20,Damoh,23
2022-08-21,Damoh,23
2022-08-22,Damoh,23
2022-08-23,Damoh,22
2022-08-24,Damoh,23
2022-08-25,Damoh,29
2022-08-26,Damoh,30
2022-08-27,Damoh,40
2022-08-28,Damoh,29
2022-08-29,Damoh,24
2022-08-30,Damoh,30
2022-08-31,Damoh,37
2022-09-01,Damoh,34
2022-09-02,Damoh,24
2022-09-03,Damoh,28
2022-09-07,Damoh,31
2022-09-08,Damoh,43
2022-09-10,Damoh,36
2022-09-12,Damoh,25
2022-09-17,Damoh,26
2022-09-18,Damoh,40
2022-09-19,Damoh,40
2022-09-20,Damoh,50
2022-09-25,Damoh,32
2022-09-26,Damoh,50
2022-09-28,Damoh,74
2022-09-29,Damoh,74
2022-09-30,Damoh,81
2022-10-01,Damoh,106
2022-10-02,Damoh,131
2022-10-03,Damoh,95
2022-10-04,Damoh,74
2022-10-13,Damoh,44
2022-10-14,Damoh,39
2022-10-15,Damoh,95
2022-10-16,Damoh,66
2022-10-17,Damoh,58
2022-10-18,Damoh,46
2022-10-19,Damoh,91
2022-10-20,Damoh,85
2022-10-21,Damoh,76
2022-10-22,Damoh,78
2022-10-27,Damoh,76
2022-10-28,Damoh,68
2022-10-29,Damoh,75
2022-10-30,Damoh,104
2022-10-31,Damoh,121
2022-11-01,Damoh,81
2022-11-02,Damoh,101
2022-11-03,Damoh,96
2022-11-04,Damoh,90
2022-11-05,Damoh,148
2022-11-06,Damoh,86
2022-11-07,Damoh,141
2022-11-08,Damoh,91
2022-11-09,Damoh,93
2022-11-10,Damoh,105
2022-11-11,Damoh,117
2022-11-12,Damoh,95
2022-11-13,Damoh,94
2022-11-14,Damoh,104
2022-11-15,Damoh,88
2022-11-16,Damoh,74
2022-11-17,Damoh,64
2022-11-18,Damoh,47
2022-11-19,Damoh,69
2022-11-20,Damoh,88
2022-11-21,Damoh,120
2022-11-22,Damoh,147
2022-11-23,Damoh,100
2022-11-24,Damoh,59
2022-11-25,Damoh,58
2022-11-26,Damoh,73
2022-11-27,Damoh,101
2022-11-30,Damoh,154
2022-12-01,Damoh,142
2022-12-02,Damoh,143
2022-12-03,Damoh,131
2022-12-04,Damoh,61
2022-12-05,Damoh,64
2022-12-06,Damoh,59
2022-12-07,Damoh,58
2022-12-08,Damoh,53
2022-12-09,Damoh,53
2022-12-10,Damoh,53
2022-12-11,Damoh,59
2022-12-12,Damoh,44
2022-12-13,Damoh,32
2022-12-14,Damoh,39
2022-12-15,Damoh,26
2022-12-16,Damoh,31
2022-12-17,Damoh,31
2022-12-18,Damoh,29
2022-12-19,Damoh,38
2022-12-20,Damoh,40
2022-12-24,Damoh,54
2022-12-25,Damoh,56
2022-12-26,Damoh,64
2022-12-27,Damoh,68
2022-12-29,Damoh,42
2023-01-01,Damoh,54
2023-01-02,Damoh,52
2023-01-03,Damoh,55
2023-01-04,Damoh,68
2023-01-05,Damoh,42
2023-01-06,Damoh,46
2023-01-07,Damoh,51
2023-01-08,Damoh,34
2023-01-09,Damoh,35
2023-01-10,Damoh,40
2023-01-12,Damoh,47
2023-01-15,Damoh,52
2023-01-16,Damoh,57
2023-01-17,Damoh,30
2023-01-18,Damoh,43
2023-01-19,Damoh,69
2023-01-20,Damoh,47
2023-01-21,Damoh,81
2023-01-22,Damoh,108
2023-01-23,Damoh,69
2023-01-26,Damoh,95
2023-01-27,Damoh,56
2023-01-28,Damoh,58
2023-01-29,Damoh,42
2023-01-30,Damoh,34
2023-01-31,Damoh,51
2023-02-01,Damoh,26
2023-02-02,Damoh,27
2023-02-03,Damoh,36
2023-02-04,Damoh,31
2023-02-05,Damoh,37
2023-02-08,Damoh,26
2023-02-09,Damoh,36
2023-02-10,Damoh,49
2023-02-11,Damoh,26
2023-02-12,Damoh,30
2023-02-13,Damoh,26
2023-02-15,Damoh,36
2023-02-16,Damoh,49
2023-02-17,Damoh,54
2023-02-18,Damoh,89
2023-02-19,Damoh,83
2023-02-20,Damoh,56
2023-02-21,Damoh,52
2023-02-22,Damoh,34
2023-02-23,Damoh,37
2023-02-24,Damoh,58
2023-02-25,Damoh,49
2023-02-26,Damoh,32
2023-02-27,Damoh,35
2023-02-28,Damoh,37
2023-03-01,Damoh,38
2023-03-02,Damoh,47
2023-03-03,Damoh,46
2023-03-04,Damoh,38
2023-03-05,Damoh,31
2023-03-06,Damoh,46
2023-03-07,Damoh,26
2023-03-08,Damoh,33
2023-03-09,Damoh,26
2023-03-10,Damoh,26
2023-03-11,Damoh,28
2023-03-12,Damoh,27
2023-03-13,Damoh,29
2023-03-14,Damoh,41
2023-03-15,Damoh,26
2023-03-16,Damoh,38
2023-03-21,Damoh,26
2023-03-22,Damoh,26
2023-03-23,Damoh,26
2023-03-24,Damoh,36
2023-03-25,Damoh,28
2023-03-26,Damoh,26
2023-03-27,Damoh,34
2023-03-28,Damoh,29
2023-03-29,Damoh,32
2023-03-30,Damoh,30
2023-03-31,Damoh,26
2023-04-01,Damoh,26
2023-04-02,Damoh,26
2023-04-05,Damoh,26
2023-04-08,Damoh,26
2023-04-09,Damoh,26
2023-04-10,Damoh,26
2023-04-11,Damoh,28
2023-04-12,Damoh,37
2023-04-13,Damoh,42
2023-04-14,Damoh,31
2023-04-15,Damoh,28
2023-04-16,Damoh,26
2023-04-19,Damoh,33
2023-04-20,Damoh,26
2023-04-21,Damoh,16
2023-04-22,Damoh,34
2023-04-23,Damoh,25
2023-04-24,Damoh,16
2023-04-25,Damoh,20
2023-04-26,Damoh,25
2023-04-27,Damoh,15
2023-04-28,Damoh,16
2023-04-29,Damoh,16
2023-05-02,Damoh,16
2023-05-03,Damoh,16
2023-05-04,Damoh,19
2023-05-05,Damoh,16
2023-05-06,Damoh,23
2023-05-07,Damoh,29
2023-05-08,Damoh,28
2023-05-09,Damoh,28
2023-05-10,Damoh,17
2023-05-11,Damoh,19
2023-05-12,Damoh,23
2023-05-13,Damoh,43
2023-05-14,Damoh,38
2023-05-15,Damoh,15
2023-05-16,Damoh,20
2023-05-18,Damoh,26
2023-05-20,Damoh,54
2023-05-21,Damoh,40
2023-05-22,Damoh,20
2023-05-23,Damoh,14
2023-05-24,Damoh,18
2023-05-25,Damoh,16
2023-05-26,Damoh,23
2023-05-27,Damoh,24
2023-05-28,Damoh,28
2023-05-29,Damoh,19
2023-05-30,Damoh,30
2023-05-31,Damoh,22
2023-06-01,Damoh,31
2023-06-02,Damoh,35
2023-06-03,Damoh,33
2023-06-04,Damoh,17
2023-06-05,Damoh,19
2023-06-06,Damoh,24
2023-06-07,Damoh,26
2023-06-08,Damoh,28
2023-06-09,Damoh,28
2023-06-10,Damoh,20
2023-06-11,Damoh,21
2023-06-12,Damoh,18
2023-06-13,Damoh,15
2023-06-14,Damoh,18
2023-06-15,Damoh,19
2023-06-16,Damoh,26
2023-06-17,Damoh,21
2023-06-18,Damoh,27
2023-06-19,Damoh,29
2023-06-21,Damoh,20
2023-06-22,Damoh,23
2023-06-23,Damoh,15
2023-06-24,Damoh,15
2023-06-25,Damoh,21
2023-06-26,Damoh,20
2023-06-27,Damoh,20
2023-06-28,Damoh,20
2023-06-29,Damoh,20
2023-06-30,Damoh,20
2023-07-01,Damoh,20
2023-07-02,Damoh,20
2023-07-03,Damoh,20
2023-07-04,Damoh,24
2023-07-05,Damoh,22
2023-07-06,Damoh,25
2023-07-07,Damoh,20
2023-07-09,Damoh,20
2023-07-10,Damoh,20
2023-07-11,Damoh,21
2023-07-12,Damoh,21
2023-07-13,Damoh,21
2023-07-14,Damoh,21
2023-07-15,Damoh,21
2023-07-16,Damoh,21
2023-07-17,Damoh,22
2023-07-18,Damoh,21
2023-07-19,Damoh,25
2023-07-20,Damoh,22
2023-07-21,Damoh,22
2023-07-22,Damoh,22
2023-07-23,Damoh,22
2023-07-24,Damoh,20
2023-07-25,Damoh,83
2023-07-26,Damoh,30
2023-07-27,Damoh,26
2023-07-28,Damoh,49
2023-07-29,Damoh,24
2023-07-30,Damoh,30
2023-07-31,Damoh,22
2023-08-01,Damoh,37
2023-08-04,Damoh,22
2023-08-05,Damoh,31
2023-08-06,Damoh,36
2023-08-07,Damoh,47
2023-08-08,Damoh,59
2023-08-09,Damoh,65
2023-08-10,Damoh,77
2023-08-11,Damoh,68
2023-08-12,Damoh,64
2023-08-13,Damoh,57
2023-08-14,Damoh,49
2023-08-15,Damoh,46
2023-08-16,Damoh,55
2023-08-17,Damoh,54
2023-08-18,Damoh,59
2023-08-19,Damoh,37
2023-08-20,Damoh,22
2023-08-21,Damoh,28
2023-08-22,Damoh,24
2023-08-23,Damoh,34
2023-08-24,Damoh,40
2023-08-25,Damoh,36
2023-08-26,Damoh,68
2023-08-27,Damoh,96
2023-08-28,Damoh,111
2023-08-29,Damoh,99
2023-08-30,Damoh,89
2023-08-31,Damoh,87
2023-09-01,Damoh,78
2023-09-03,Damoh,85
2023-09-04,Damoh,22
2023-09-05,Damoh,22
2023-09-06,Damoh,22
2023-09-07,Damoh,22
2023-09-09,Damoh,23
2023-09-10,Damoh,23
2023-09-11,Damoh,23
2023-09-12,Damoh,25
2023-09-13,Damoh,33
2023-09-14,Damoh,30
2023-09-15,Damoh,28
2023-09-16,Damoh,23
2023-09-17,Damoh,24
2023-09-18,Damoh,23
2023-09-19,Damoh,57
2023-09-20,Damoh,50
2023-09-21,Damoh,38
2023-09-22,Damoh,48
2023-09-23,Damoh,44
2023-09-24,Damoh,43
2023-09-25,Damoh,80
2023-09-26,Damoh,104
2023-09-27,Damoh,84
2023-09-28,Damoh,61
2023-09-29,Damoh,61
2023-09-30,Damoh,57
2023-10-01,Damoh,41
2023-10-02,Damoh,22
2023-10-03,Damoh,22
2023-10-04,Damoh,30
2023-10-05,Damoh,35
2023-10-06,Damoh,62
2023-10-07,Damoh,73
2023-10-08,Damoh,71
2023-10-09,Damoh,47
2023-10-10,Damoh,66
2023-10-11,Damoh,63
2023-10-12,Damoh,65
2023-10-13,Damoh,53
2023-10-14,Damoh,50
2023-10-15,Damoh,50
2023-10-16,Damoh,48
2023-10-17,Damoh,36
2023-10-18,Damoh,36
2023-10-19,Damoh,45
2023-10-20,Damoh,50
2023-10-21,Damoh,88
2023-10-22,Damoh,55
2023-10-23,Damoh,46
2023-10-24,Damoh,54
2023-10-25,Damoh,55
2023-10-26,Damoh,71
2023-10-27,Damoh,92
2023-10-28,Damoh,59
2023-10-29,Damoh,48
2023-10-30,Damoh,39
2023-10-31,Damoh,50
2023-11-01,Damoh,40
2023-11-02,Damoh,45
2023-11-03,Damoh,43
2023-11-08,Damoh,74
2023-11-09,Damoh,94
2023-11-10,Damoh,91
2023-11-11,Damoh,73
2023-11-12,Damoh,53
2023-11-13,Damoh,56
2023-11-14,Damoh,55
2023-11-15,Damoh,42
2023-11-17,Damoh,77
2023-11-18,Damoh,81
2023-11-19,Damoh,75
2023-11-20,Damoh,64
2023-11-21,Damoh,80
2023-12-06,Damoh,64
2023-12-07,Damoh,27
2023-12-08,Damoh,34
2023-12-09,Damoh,60
2023-12-10,Damoh,71
2023-12-11,Damoh,64
2023-12-12,Damoh,49
2023-12-13,Damoh,53
2023-12-14,Damoh,70
2023-12-15,Damoh,84
2023-12-16,Damoh,64
2023-12-17,Damoh,64
2023-12-18,Damoh,54
2023-12-19,Damoh,72
2023-12-20,Damoh,70
2023-12-21,Damoh,70
2023-12-22,Damoh,84
2023-12-23,Damoh,108
2023-12-24,Damoh,108
2023-12-25,Damoh,96
2023-12-26,Damoh,81
2023-12-27,Damoh,77
2023-12-28,Damoh,69
2023-12-29,Damoh,68
2023-12-30,Damoh,79
2023-12-31,Damoh,65
2024-01-03,Damoh,106
2024-01-04,Damoh,93
2024-01-05,Damoh,79
2024-01-06,Damoh,40
2024-01-07,Damoh,50
2024-01-08,Damoh,65
2024-01-09,Damoh,63
2024-01-10,Damoh,75
2024-01-11,Damoh,44
2024-01-12,Damoh,37
2024-01-14,Damoh,86
2024-01-15,Damoh,50
2024-01-16,Damoh,63
2024-01-17,Damoh,76
2024-01-18,Damoh,86
2024-01-19,Damoh,36
2024-01-20,Damoh,161
2024-01-21,Damoh,131
2024-06-19,Damoh,32
2024-06-20,Damoh,54
2024-06-21,Damoh,33
2024-06-22,Damoh,33
2024-06-23,Damoh,33
2024-06-24,Damoh,49
2024-06-25,Damoh,49
2024-06-26,Damoh,40
2024-06-27,Damoh,33
2024-06-28,Damoh,34
2024-06-29,Damoh,57
2024-06-30,Damoh,111
2024-07-01,Damoh,105
2024-07-03,Damoh,35
2024-07-04,Damoh,35
2024-07-05,Damoh,35
2024-07-06,Damoh,37
2024-07-07,Damoh,37
2024-07-17,Damoh,45
2024-07-18,Damoh,43
2024-07-19,Damoh,42
2024-07-20,Damoh,43
2024-07-21,Damoh,41
2024-07-22,Damoh,40
2024-07-23,Damoh,40
2024-07-26,Damoh,40
2024-07-27,Damoh,41
2024-07-28,Damoh,44
2024-07-29,Damoh,42
2024-07-30,Damoh,41
2024-07-31,Damoh,41
2024-08-01,Damoh,41
2024-08-02,Damoh,41
2024-08-03,Damoh,40
2024-08-14,Damoh,48
2024-08-15,Damoh,50
2024-08-16,Damoh,50
2024-08-17,Damoh,42
2024-08-22,Damoh,46
2024-08-23,Damoh,55
2024-08-24,Damoh,53
2024-08-25,Damoh,54
2024-08-27,Damoh,54
2024-08-28,Damoh,53
2024-08-29,Damoh,52
2024-08-30,Damoh,53
2024-08-31,Damoh,53
2024-09-01,Damoh,52
2024-09-02,Damoh,51
2024-09-03,Damoh,52
2024-09-04,Damoh,52
2024-09-05,Damoh,49
2024-09-06,Damoh,53
2024-09-07,Damoh,57
2024-09-08,Damoh,55
2024-09-11,Damoh,56
2024-09-12,Damoh,56
2024-09-13,Damoh,57
2024-09-14,Damoh,60
2024-09-15,Damoh,60
2024-09-16,Damoh,60
2024-09-17,Damoh,59
2024-09-18,Damoh,60
2024-09-19,Damoh,60
2024-09-20,Damoh,61
2024-09-21,Damoh,63
2024-09-22,Damoh,63
2024-09-23,Damoh,62
2024-09-24,Damoh,165
2024-09-25,Damoh,63
2024-09-26,Damoh,62
2024-09-27,Damoh,73
2024-09-28,Damoh,34
2024-09-29,Damoh,32
2024-09-30,Damoh,32
2024-10-01,Damoh,41
2024-10-02,Damoh,82
2024-10-03,Damoh,90
2024-10-04,Damoh,104
2024-10-05,Damoh,93
2024-10-06,Damoh,126
2024-10-07,Damoh,95
2024-10-08,Damoh,117
2024-10-09,Damoh,98
2024-10-10,Damoh,97
2024-10-11,Damoh,116
2024-10-12,Damoh,111
2024-10-13,Damoh,93
2024-10-14,Damoh,97
2024-10-15,Damoh,64
2024-10-16,Damoh,128
2024-10-17,Damoh,121
2024-10-18,Damoh,111
2024-10-19,Damoh,152
2024-10-20,Damoh,134
2024-10-21,Damoh,133
2024-10-22,Damoh,173
2024-10-23,Damoh,170
2024-10-24,Damoh,131
2024-10-25,Damoh,123
2024-10-26,Damoh,52
2024-10-27,Damoh,82
2024-10-28,Damoh,47
2024-10-29,Damoh,53
2024-10-30,Damoh,63
2024-10-31,Damoh,61
2024-11-01,Damoh,62
2024-11-02,Damoh,42
2024-11-03,Damoh,42
2024-11-04,Damoh,45
2024-11-05,Damoh,64
2024-11-06,Damoh,87
2024-11-07,Damoh,58
2024-11-08,Damoh,67
2024-11-09,Damoh,64
2024-11-10,Damoh,74
2024-11-11,Damoh,67
2024-11-12,Damoh,111
2024-11-13,Damoh,108
2024-11-15,Damoh,177
2024-11-16,Damoh,95
2024-11-17,Damoh,98
2024-11-18,Damoh,78
2024-11-19,Damoh,116
2024-11-21,Damoh,250
2024-11-22,Damoh,225
2024-11-23,Damoh,198
2024-11-24,Damoh,198
2024-11-25,Damoh,190
2024-11-26,Damoh,231
2024-11-27,Damoh,128
2024-11-28,Damoh,148
2024-11-29,Damoh,134
2024-11-30,Damoh,176
2024-12-01,Damoh,199
2024-12-02,Damoh,177
2024-12-03,Damoh,175
2024-12-04,Damoh,122
2024-12-05,Damoh,127
2024-12-06,Damoh,134
2024-12-07,Damoh,115
2024-12-08,Damoh,111
2024-12-09,Damoh,134
2024-12-10,Damoh,115
2024-12-11,Damoh,126
2024-12-12,Damoh,165
2024-12-13,Damoh,127
2024-12-14,Damoh,147
2024-12-15,Damoh,166
2024-12-16,Damoh,136
2024-12-17,Damoh,220
2024-12-18,Damoh,113
2024-12-19,Damoh,101
2024-12-20,Damoh,109
2024-12-21,Damoh,218
2024-12-22,Damoh,125
2024-12-23,Damoh,97
2024-12-24,Damoh,166
2024-12-25,Damoh,187
2024-12-26,Damoh,170
2024-12-27,Damoh,120
2024-12-28,Damoh,73
2025-01-02,Damoh,90
2025-01-03,Damoh,126
2025-01-04,Damoh,134
2025-01-05,Damoh,129
2025-01-06,Damoh,112
2025-01-07,Damoh,123
2025-01-08,Damoh,96
2025-01-09,Damoh,141
2025-01-10,Damoh,101
2025-01-11,Damoh,56
2025-01-12,Damoh,120
2025-01-13,Damoh,163
2025-01-14,Damoh,112
2025-01-15,Damoh,83
2025-01-16,Damoh,75
2025-01-18,Damoh,97
2025-01-19,Damoh,58
2025-01-25,Damoh,59
2025-01-26,Damoh,67
2025-01-27,Damoh,63
2025-01-28,Damoh,62
2025-01-29,Damoh,81
2025-01-30,Damoh,62
2025-01-31,Damoh,60
2025-02-01,Damoh,61
2025-02-02,Damoh,60
2025-02-03,Damoh,60
2025-02-04,Damoh,60
2025-02-05,Damoh,60
2025-02-06,Damoh,61
2025-02-07,Damoh,58
2025-02-08,Damoh,72
2025-02-09,Damoh,62
2025-02-10,Damoh,46
2025-02-14,Damoh,24
2025-02-15,Damoh,78
2025-02-16,Damoh,55
2025-02-17,Damoh,49
2025-02-18,Damoh,62
2025-02-19,Damoh,55
2025-02-20,Damoh,49
2025-02-21,Damoh,56
2025-02-22,Damoh,59
2025-02-23,Damoh,48
2025-02-24,Damoh,44
2025-02-25,Damoh,35
2025-02-26,Damoh,37
2025-02-27,Damoh,45
2025-02-28,Damoh,45
2025-03-01,Damoh,67
2025-03-02,Damoh,53
2025-03-03,Damoh,37
2025-03-04,Damoh,39
2025-03-05,Damoh,34
2025-03-06,Damoh,30
2025-03-07,Damoh,40
2025-03-08,Damoh,56
2025-03-09,Damoh,35
2025-03-10,Damoh,32
2025-03-11,Damoh,37
2025-03-12,Damoh,52
2025-03-13,Damoh,48
2025-03-14,Damoh,49
2025-03-15,Damoh,33
2025-03-16,Damoh,34
2025-03-17,Damoh,40
2025-03-18,Damoh,30
2025-03-19,Damoh,26
2025-03-20,Damoh,35
2025-03-22,Damoh,34
2025-03-23,Damoh,36
2025-03-24,Damoh,26
2025-03-25,Damoh,29
2025-03-26,Damoh,29
2025-03-27,Damoh,51
2025-03-29,Damoh,45
2025-03-30,Damoh,36
2025-03-31,Damoh,34
2025-04-01,Damoh,39
2025-04-03,Damoh,41
2025-04-05,Damoh,62
2025-04-06,Damoh,48
2025-04-07,Damoh,51
2025-04-09,Damoh,46
2025-04-10,Damoh,39
2025-04-11,Damoh,67
2025-04-12,Damoh,64
2025-04-13,Damoh,42
2025-04-14,Damoh,30
2025-04-15,Damoh,52
2025-04-16,Damoh,97
2025-04-17,Damoh,98
2025-04-18,Damoh,124
2025-04-19,Damoh,164
2025-04-20,Damoh,196
2025-04-21,Damoh,152
2025-04-22,Damoh,95
2025-04-24,Damoh,200
2025-04-25,Damoh,168
2025-04-27,Damoh,76
2025-04-28,Damoh,33
2025-04-29,Damoh,50
2025-04-30,Damoh,46
2022-04-01,Darbhanga,163
2022-04-02,Darbhanga,170
2022-04-03,Darbhanga,144
2022-04-04,Darbhanga,174
2022-04-05,Darbhanga,204
2022-04-06,Darbhanga,224
2022-04-07,Darbhanga,174
2022-04-08,Darbhanga,130
2022-04-09,Darbhanga,176
2022-04-10,Darbhanga,155
2022-04-12,Darbhanga,161
2022-04-14,Darbhanga,182
2022-04-15,Darbhanga,335
2022-04-16,Darbhanga,301
2022-04-17,Darbhanga,265
2022-04-18,Darbhanga,243
2022-04-19,Darbhanga,168
2022-04-20,Darbhanga,121
2022-04-21,Darbhanga,113
2022-04-22,Darbhanga,139
2022-04-24,Darbhanga,270
2022-04-25,Darbhanga,362
2022-04-26,Darbhanga,286
2022-04-27,Darbhanga,208
2022-04-28,Darbhanga,211
2022-05-04,Darbhanga,102
2022-05-05,Darbhanga,98
2022-05-06,Darbhanga,87
2022-05-11,Darbhanga,121
2022-05-12,Darbhanga,127
2022-05-13,Darbhanga,124
2022-05-14,Darbhanga,76
2022-05-15,Darbhanga,92
2022-05-16,Darbhanga,121
2022-05-18,Darbhanga,134
2022-05-19,Darbhanga,164
2022-05-20,Darbhanga,89
2022-05-21,Darbhanga,107
2022-05-22,Darbhanga,71
2022-05-23,Darbhanga,99
2022-05-25,Darbhanga,121
2022-05-26,Darbhanga,128
2022-05-27,Darbhanga,199
2022-05-28,Darbhanga,168
2022-05-29,Darbhanga,126
2022-05-30,Darbhanga,121
2022-05-31,Darbhanga,137
2022-06-01,Darbhanga,169
2022-06-02,Darbhanga,148
2022-06-03,Darbhanga,145
2022-06-04,Darbhanga,135
2022-06-05,Darbhanga,130
2022-06-06,Darbhanga,110
2022-06-07,Darbhanga,110
2022-06-09,Darbhanga,60
2022-06-10,Darbhanga,51
2022-06-11,Darbhanga,71
2022-06-12,Darbhanga,69
2022-06-13,Darbhanga,61
2022-06-14,Darbhanga,121
2022-06-15,Darbhanga,121
2022-06-16,Darbhanga,106
2022-06-17,Darbhanga,126
2022-06-22,Darbhanga,89
2022-06-23,Darbhanga,121
2022-06-24,Darbhanga,128
2022-06-25,Darbhanga,102
2022-06-26,Darbhanga,96
2022-06-27,Darbhanga,97
2022-06-28,Darbhanga,93
2022-06-29,Darbhanga,110
2022-06-30,Darbhanga,95
2022-07-01,Darbhanga,93
2022-07-02,Darbhanga,87
2022-07-03,Darbhanga,70
2022-07-04,Darbhanga,67
2022-07-05,Darbhanga,100
2022-07-06,Darbhanga,117
2022-07-07,Darbhanga,107
2022-07-08,Darbhanga,125
2022-07-09,Darbhanga,103
2022-07-10,Darbhanga,106
2022-07-11,Darbhanga,97
2022-07-12,Darbhanga,93
2022-07-13,Darbhanga,102
2022-07-14,Darbhanga,93
2022-07-15,Darbhanga,90
2022-07-17,Darbhanga,102
2022-07-19,Darbhanga,205
2022-07-21,Darbhanga,34
2022-07-22,Darbhanga,45
2022-07-23,Darbhanga,40
2022-07-24,Darbhanga,43
2022-07-25,Darbhanga,97
2022-07-26,Darbhanga,100
2022-07-27,Darbhanga,48
2022-07-28,Darbhanga,53
2022-07-29,Darbhanga,53
2022-07-30,Darbhanga,58
2022-07-31,Darbhanga,52
2022-08-01,Darbhanga,54
2022-08-02,Darbhanga,41
2022-08-03,Darbhanga,51
2022-08-04,Darbhanga,57
2022-08-06,Darbhanga,81
2022-08-07,Darbhanga,53
2022-08-08,Darbhanga,91
2022-08-09,Darbhanga,61
2022-08-10,Darbhanga,53
2022-08-11,Darbhanga,59
2022-08-12,Darbhanga,53
2022-08-13,Darbhanga,81
2022-08-14,Darbhanga,75
2022-08-15,Darbhanga,45
2022-08-16,Darbhanga,51
2022-08-17,Darbhanga,106
2022-08-19,Darbhanga,95
2022-08-20,Darbhanga,42
2022-08-21,Darbhanga,65
2022-08-22,Darbhanga,93
2022-08-23,Darbhanga,101
2022-08-24,Darbhanga,58
2022-08-25,Darbhanga,59
2022-08-27,Darbhanga,104
2022-08-28,Darbhanga,38
2022-08-29,Darbhanga,38
2022-08-30,Darbhanga,91
2022-08-31,Darbhanga,80
2022-09-01,Darbhanga,58
2022-09-02,Darbhanga,68
2022-09-03,Darbhanga,46
2022-09-04,Darbhanga,47
2022-09-05,Darbhanga,54
2022-09-06,Darbhanga,70
2022-09-07,Darbhanga,80
2022-09-08,Darbhanga,74
2022-09-09,Darbhanga,50
2022-09-10,Darbhanga,73
2022-09-11,Darbhanga,61
2022-09-12,Darbhanga,37
2022-09-13,Darbhanga,26
2022-09-14,Darbhanga,26
2022-09-15,Darbhanga,34
2022-09-16,Darbhanga,29
2022-09-20,Darbhanga,42
2022-09-21,Darbhanga,50
2022-09-22,Darbhanga,80
2022-09-23,Darbhanga,81
2022-09-24,Darbhanga,88
2022-09-25,Darbhanga,55
2022-09-26,Darbhanga,79
2022-09-27,Darbhanga,65
2022-09-28,Darbhanga,79
2022-09-29,Darbhanga,90
